year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,1,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",752.00,227.00,70.98,14.95,51.11,0.52,89.45,7.00,4.00,16070.00,4262.00,1303.00,3282.00,41.00,7182.00
2024,1,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",158.00,12.00,4.30,0.00,5.75,0.00,1.95,0.00,0.00,675.00,148.00,0.00,231.00,0.00,296.00
2024,1,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",2711.00,524.00,167.31,2.88,83.45,3.18,267.19,27.00,5.00,25877.00,8658.00,460.00,3002.00,88.00,13669.00
2024,1,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",676.00,131.00,31.53,5.31,36.47,2.16,55.53,191.00,3.00,9392.00,2756.00,515.00,1358.00,66.00,4697.00
2024,1,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",127.00,25.00,11.77,0.00,10.60,0.00,2.64,0.00,1.00,1497.00,806.00,0.00,567.00,0.00,124.00
2024,1,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",664.00,90.00,38.11,9.87,22.44,0.95,18.62,0.00,2.00,5834.00,2552.00,1481.00,749.00,141.00,911.00
2024,1,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",220.00,44.00,11.62,1.00,13.28,0.00,18.10,0.00,0.00,2840.00,739.00,18.00,482.00,0.00,1601.00
2024,1,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",951.00,162.00,74.38,3.73,32.20,1.66,50.04,3.00,1.00,9177.00,3984.00,389.00,1461.00,36.00,3307.00
2024,1,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",10.00,2.00,0.22,0.00,1.78,0.00,0.00,0.00,0.00,51.00,8.00,0.00,43.00,0.00,0.00
2024,1,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",58.00,14.00,11.44,0.00,0.00,0.00,2.56,0.00,0.00,570.00,474.00,0.00,0.00,0.00,96.00
2024,1,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",747.00,102.00,33.11,2.67,31.38,0.00,34.84,113.00,2.00,6517.00,1859.00,484.00,1388.00,0.00,2786.00
2023,12,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",707.00,128.00,49.27,0.33,30.87,0.52,47.02,0.00,1.00,5815.00,2439.00,10.00,949.00,15.00,2402.00
2023,12,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",797.00,43.00,25.03,0.00,12.31,0.00,5.67,0.00,2.00,2236.00,1561.00,0.00,354.00,0.00,321.00
2023,12,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",970.00,130.00,25.75,10.80,58.11,2.00,33.34,4.00,0.00,6588.00,1568.00,843.00,2277.00,46.00,1854.00
2023,12,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",50.00,12.00,7.18,0.06,1.30,0.00,3.46,1.00,0.00,1721.00,813.00,13.00,103.00,0.00,792.00
2023,12,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",3142.00,447.00,156.42,2.31,64.17,2.19,221.92,13.00,2.00,21143.00,7555.00,62.00,1740.00,100.00,11686.00
2023,12,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",788.00,110.00,27.69,0.00,31.39,0.00,50.92,4.00,1.00,5636.00,1676.00,0.00,994.00,0.00,2966.00
2023,12,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",159.00,31.00,14.24,0.00,7.72,0.00,9.04,0.00,1.00,1467.00,880.00,0.00,160.00,0.00,427.00
2023,12,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",222.00,32.00,9.40,0.00,10.53,0.00,12.07,0.00,0.00,1476.00,516.00,0.00,310.00,0.00,650.00
2023,12,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",13.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,166.00,0.00,166.00,0.00,0.00,0.00
2023,12,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",53.00,6.00,4.00,0.00,0.00,0.00,2.00,0.00,0.00,268.00,103.00,0.00,0.00,0.00,165.00
2023,12,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",831.00,71.00,26.23,0.00,16.78,0.00,27.99,2.00,2.00,3667.00,1655.00,0.00,502.00,0.00,1510.00
2023,12,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",166.00,23.00,5.81,0.00,10.49,0.37,6.33,0.00,0.00,1333.00,466.00,0.00,478.00,25.00,364.00
2023,11,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",728.00,150.00,49.93,1.48,61.26,0.84,36.48,0.00,4.00,7694.00,3507.00,46.00,2039.00,21.00,2081.00
2023,11,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",761.00,160.00,25.49,0.00,86.32,1.00,47.19,2.00,1.00,7043.00,1813.00,0.00,2689.00,17.00,2524.00
2023,11,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",166.00,51.00,21.93,0.51,19.39,0.00,9.16,0.00,1.00,2958.00,1458.00,106.00,865.00,0.00,529.00
2023,11,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",760.00,61.00,20.29,1.37,30.93,0.00,8.41,0.00,2.00,3191.00,1787.00,86.00,948.00,0.00,370.00
2023,11,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",222.00,49.00,5.55,0.24,31.06,0.00,12.15,0.00,1.00,2648.00,431.00,5.00,1217.00,0.00,995.00
2023,11,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",13.00,2.00,0.24,0.00,1.38,0.00,0.38,0.00,0.00,51.00,7.00,0.00,32.00,0.00,12.00
2023,11,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",58.00,9.00,4.05,0.00,0.00,1.00,3.95,0.00,0.00,402.00,203.00,0.00,0.00,33.00,166.00
2023,11,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",180.00,33.00,4.27,0.85,17.14,0.00,10.75,0.00,0.00,1765.00,233.00,65.00,995.00,0.00,472.00
2023,11,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",946.00,134.00,38.43,8.52,53.24,0.00,33.81,1.00,3.00,6277.00,1762.00,372.00,2404.00,0.00,1739.00
2023,11,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",42.00,9.00,1.11,0.00,3.25,0.00,4.64,0.00,0.00,510.00,58.00,0.00,89.00,0.00,363.00
2023,11,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",844.00,79.00,30.94,0.53,27.82,0.00,19.71,0.00,4.00,3749.00,1469.00,17.00,1035.00,0.00,1228.00
2023,11,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",2999.00,445.00,145.90,2.56,112.17,4.00,180.37,22.00,8.00,18746.00,7283.00,177.00,3517.00,75.00,7694.00
2023,10,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",755.00,145.00,45.27,2.78,45.13,1.06,50.75,3.00,2.00,7932.00,2728.00,168.00,1337.00,21.00,3678.00
2023,10,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",752.00,102.00,23.16,0.85,47.78,0.00,30.20,1.00,1.00,5482.00,1304.00,47.00,1631.00,0.00,2500.00
2023,10,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",183.00,63.00,23.97,0.00,33.56,0.11,5.36,0.00,6.00,3310.00,1859.00,0.00,1092.00,10.00,349.00
2023,10,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",820.00,86.00,40.34,3.00,30.14,1.00,11.52,0.00,5.00,4345.00,2872.00,89.00,829.00,69.00,486.00
2023,10,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",238.00,67.00,15.93,1.30,18.29,0.00,31.48,0.00,1.00,5784.00,2255.00,205.00,728.00,0.00,2596.00
2023,10,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",9.00,3.00,0.56,0.00,2.44,0.00,0.00,0.00,1.00,107.00,20.00,0.00,87.00,0.00,0.00
2023,10,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62.00,18.00,13.71,0.00,0.00,0.00,4.29,0.00,0.00,643.00,353.00,0.00,0.00,0.00,290.00
2023,10,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",186.00,34.00,10.00,2.07,16.27,0.00,5.66,1.00,1.00,2333.00,992.00,337.00,555.00,0.00,449.00
2023,10,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",911.00,131.00,65.00,21.00,8.00,0.00,37.00,1.00,4.00,8009.00,2480.00,2765.00,609.00,0.00,2155.00
2023,10,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",56.00,8.00,0.30,0.00,6.04,0.00,1.65,0.00,0.00,210.00,7.00,0.00,154.00,0.00,49.00
2023,10,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",954.00,114.00,37.52,5.15,44.12,0.00,27.20,0.00,2.00,6410.00,1984.00,408.00,1838.00,0.00,2180.00
2023,10,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",3153.00,790.00,231.11,4.78,167.81,1.35,384.95,14.00,5.00,37274.00,11028.00,490.00,7567.00,37.00,18152.00
2023,9,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",718.00,174.00,56.18,5.51,40.37,0.05,71.90,6.00,4.00,12849.00,5378.00,542.00,1345.00,2.00,5582.00
2023,9,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",745.00,125.00,32.71,3.66,38.58,1.00,49.05,2.00,0.00,7223.00,2061.00,317.00,1692.00,22.00,3131.00
2023,9,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",175.00,68.00,28.00,2.74,22.57,0.00,14.69,5.00,0.00,4517.00,2089.00,144.00,1177.00,0.00,1107.00
2023,9,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",808.00,122.00,52.41,4.98,40.50,0.00,24.12,4.00,0.00,6553.00,3722.00,495.00,1197.00,0.00,1139.00
2023,9,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",233.00,71.00,18.36,0.75,21.53,0.00,30.36,1.00,0.00,4531.00,1330.00,24.00,1101.00,0.00,2076.00
2023,9,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",4.00,3.00,0.87,0.21,1.39,0.00,0.53,0.00,0.00,140.00,45.00,15.00,41.00,0.00,39.00
2023,9,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",60.00,6.00,5.40,0.00,0.00,0.00,0.60,0.00,0.00,316.00,303.00,0.00,0.00,0.00,13.00
2023,9,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",170.00,39.00,11.98,0.12,19.33,0.00,7.57,1.00,0.00,2388.00,384.00,4.00,1614.00,0.00,386.00
2023,9,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",814.00,105.00,43.00,4.00,2.00,0.00,56.00,0.00,0.00,5837.00,2442.00,124.00,42.00,0.00,3229.00
2023,9,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",94.00,35.00,8.45,0.00,8.16,0.00,18.40,0.00,0.00,1621.00,379.00,0.00,233.00,0.00,1009.00
2023,9,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",931.00,120.00,48.56,5.35,26.11,0.00,39.97,8.00,1.00,7178.00,2889.00,691.00,903.00,0.00,2695.00
2023,9,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",2954.00,682.00,193.65,5.74,150.92,4.46,327.23,17.00,1.00,29081.00,8683.00,416.00,4885.00,222.00,14875.00
2023,8,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",789.00,249.00,84.73,6.86,37.85,0.54,119.02,8.00,2.00,25312.00,9148.00,891.00,1985.00,35.00,13253.00
2023,8,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",810.00,168.00,41.99,5.58,63.66,2.27,54.50,6.00,1.00,8834.00,2564.00,575.00,2089.00,38.00,3568.00
2023,8,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",154.00,60.00,24.45,3.02,20.73,0.50,11.31,1.00,1.00,3085.00,1352.00,251.00,824.00,9.00,649.00
2023,8,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",843.00,186.00,85.80,5.08,53.28,0.00,41.85,13.00,6.00,11587.00,7049.00,325.00,2168.00,0.00,2045.00
2023,8,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",258.00,75.00,24.47,1.27,17.65,0.00,31.61,28.00,1.00,6185.00,1417.00,661.00,912.00,0.00,3195.00
2023,8,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",49.00,9.00,2.61,1.00,3.87,0.00,1.52,0.00,0.00,729.00,389.00,54.00,209.00,0.00,77.00
2023,8,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62.00,10.00,6.93,0.00,0.00,0.00,3.07,2.00,0.00,485.00,326.00,0.00,0.00,0.00,159.00
2023,8,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",167.00,53.00,10.94,1.68,24.60,0.84,14.94,5.00,0.00,2861.00,741.00,76.00,1276.00,16.00,752.00
2023,8,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",861.00,173.00,63.00,4.00,3.00,0.00,103.00,5.00,0.00,9445.00,2728.00,157.00,255.00,0.00,6305.00
2023,8,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",105.00,19.00,4.28,0.00,9.50,0.00,5.22,0.00,3.00,1023.00,305.00,0.00,323.00,0.00,395.00
2023,8,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",971.00,150.00,54.77,4.97,35.86,0.00,54.40,14.00,8.00,9176.00,3001.00,393.00,1790.00,0.00,3992.00
2023,8,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",3093.00,748.00,210.00,4.79,163.05,0.54,369.62,142.00,7.00,33922.00,9370.00,421.00,6303.00,21.00,17807.00
2023,7,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",750.00,273.00,103.64,11.11,29.58,0.44,128.23,10.00,2.00,29406.00,11932.00,1009.00,1137.00,51.00,15277.00
2023,7,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",800.00,196.00,44.72,6.44,62.74,0.68,81.42,3.00,0.00,12653.00,3125.00,298.00,2443.00,56.00,6731.00
2023,7,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",150.00,49.00,19.16,6.57,13.44,0.00,9.84,4.00,0.00,2869.00,1033.00,425.00,645.00,0.00,766.00
2023,7,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",863.00,195.00,96.37,3.63,40.33,1.00,53.67,5.00,3.00,12191.00,7244.00,252.00,1455.00,47.00,3193.00
2023,7,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",243.00,109.00,33.38,2.95,27.89,0.00,44.78,10.00,0.00,6198.00,2059.00,213.00,1253.00,0.00,2673.00
2023,7,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",99.00,37.00,7.73,0.75,16.92,0.00,11.59,1.00,1.00,2182.00,527.00,39.00,725.00,0.00,891.00
2023,7,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62.00,19.00,16.18,0.00,0.00,0.00,2.82,0.00,0.00,737.00,651.00,0.00,0.00,0.00,86.00
2023,7,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",148.00,40.00,10.72,2.59,18.14,0.00,8.54,0.00,0.00,1531.00,495.00,72.00,648.00,0.00,316.00
2023,7,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",892.00,124.00,54.00,6.00,0.00,0.00,64.00,0.00,0.00,7036.00,2174.00,333.00,0.00,0.00,4529.00
2023,7,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",51.00,9.00,3.30,0.00,2.89,0.00,2.81,0.00,0.00,631.00,394.00,0.00,95.00,0.00,142.00
2023,7,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",946.00,254.00,105.74,15.64,30.66,0.00,101.96,26.00,0.00,17529.00,7428.00,1208.00,1313.00,0.00,7580.00
2023,7,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",3176.00,974.00,264.44,9.08,131.66,1.89,566.94,15.00,4.00,44946.00,11667.00,583.00,4001.00,70.00,28625.00
2023,6,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",693.00,273.00,98.15,11.67,47.52,0.13,115.52,5.00,0.00,22338.00,7612.00,749.00,1913.00,2.00,12062.00
2023,6,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",768.00,178.00,50.65,1.81,65.49,2.25,57.80,5.00,1.00,8936.00,2617.00,201.00,2781.00,159.00,3178.00
2023,6,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",162.00,51.00,17.05,9.38,11.73,0.00,12.84,3.00,0.00,3932.00,994.00,942.00,631.00,0.00,1365.00
2023,6,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",793.00,173.00,86.90,4.00,40.44,0.00,41.66,6.00,1.00,10668.00,6656.00,147.00,1444.00,0.00,2421.00
2023,6,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",229.00,114.00,27.82,2.42,36.75,0.00,47.01,6.00,0.00,5879.00,1391.00,212.00,1606.00,0.00,2670.00
2023,6,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",94.00,31.00,4.51,2.23,13.41,0.00,10.85,0.00,0.00,2843.00,1292.00,147.00,686.00,0.00,718.00
2023,6,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",60.00,13.00,11.64,0.00,0.00,0.00,1.36,0.00,0.00,355.00,319.00,0.00,0.00,0.00,36.00
2023,6,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",134.00,40.00,8.99,0.02,15.30,0.00,15.70,3.00,0.00,2538.00,459.00,3.00,792.00,0.00,1284.00
2023,6,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",864.00,123.00,53.00,2.00,1.00,0.00,67.00,1.00,0.00,6283.00,2324.00,240.00,16.00,0.00,3703.00
2023,6,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",54.00,8.00,1.48,0.00,4.63,0.00,1.89,0.00,0.00,383.00,51.00,0.00,103.00,0.00,229.00
2023,6,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",903.00,262.00,112.24,6.88,39.94,0.00,102.94,39.00,1.00,21962.00,9724.00,684.00,1755.00,0.00,9799.00
2023,6,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",3143.00,994.00,262.79,1.58,179.41,2.60,547.61,12.00,0.00,43364.00,10726.00,75.00,5923.00,53.00,26587.00
2023,5,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",682.00,188.00,65.55,4.51,26.99,2.04,88.91,2.00,0.00,16216.00,5489.00,477.00,950.00,101.00,9199.00
2023,5,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",735.00,129.00,34.76,1.52,39.34,1.00,52.38,4.00,0.00,6628.00,2649.00,144.00,1254.00,35.00,2546.00
2023,5,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",182.00,23.00,12.94,2.93,1.80,0.00,5.33,1.00,1.00,1381.00,762.00,262.00,70.00,0.00,287.00
2023,5,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",786.00,79.00,49.41,0.00,17.78,0.00,11.81,6.00,1.00,4129.00,3071.00,0.00,459.00,0.00,599.00
2023,5,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",215.00,75.00,23.94,3.76,17.84,0.00,29.46,1.00,0.00,4968.00,1925.00,292.00,746.00,0.00,2005.00
2023,5,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",40.00,6.00,2.96,0.55,0.79,0.00,1.70,1.00,0.00,596.00,304.00,76.00,76.00,0.00,140.00
2023,5,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62.00,23.00,20.08,0.00,0.00,0.00,2.92,1.00,0.00,1437.00,1253.00,0.00,0.00,0.00,184.00
2023,5,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",130.00,35.00,6.22,0.00,24.72,0.00,4.07,2.00,0.00,1704.00,336.00,0.00,1166.00,0.00,202.00
2023,5,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",870.00,140.00,65.00,1.00,0.00,1.00,73.00,1.00,0.00,7387.00,3041.00,16.00,0.00,74.00,4256.00
2023,5,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",81.00,9.00,1.11,0.71,3.33,0.05,3.80,0.00,0.00,396.00,40.00,17.00,140.00,7.00,192.00
2023,5,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",878.00,164.00,71.80,8.32,30.89,0.00,53.00,2.00,1.00,9893.00,4127.00,679.00,964.00,0.00,4123.00
2023,5,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",3178.00,646.00,196.05,3.66,111.28,2.94,332.06,21.00,5.00,26617.00,8109.00,359.00,3369.00,143.00,14637.00
2023,4,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",666.00,213.00,76.97,9.04,41.00,1.43,84.56,10.00,0.00,19255.00,8346.00,829.00,1555.00,35.00,8490.00
